courseID,courseName,subjectID,subjectRecommendedYear
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,60101,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,68201,1
C10242,Bachelor of Science,33230,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,41039,1
C10242,Bachelor of Science,68075,2
C10242,Bachelor of Science,68416,2
C10242,Bachelor of Science,68412,2
C10242,Bachelor of Science,68413,2
C10242,Bachelor of Science,68206,2
C10242,Bachelor of Science,68513,3
C10242,Bachelor of Science,68320,3
C10242,Bachelor of Science,68606,3
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,60101,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,68201,1
C10242,Bachelor of Science,68075,2
C10242,Bachelor of Science,33230,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,41039,2
C10242,Bachelor of Science,68413,2
C10242,Bachelor of Science,68206,2
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,68412,2
C10242,Bachelor of Science,68416,3
C10242,Bachelor of Science,68513,3
C10242,Bachelor of Science,68320,3
C10242,Bachelor of Science,68606,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,33116,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91132,1
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,91142,2
C10242,Bachelor of Science,91707,2
C10242,Bachelor of Science,91320,2
C10242,Bachelor of Science,91168,2
C10242,Bachelor of Science,65202,2
C10242,Bachelor of Science,91401,2
C10242,Bachelor of Science,21214,2
C10242,Bachelor of Science,91159,2
C10242,Bachelor of Science,65508,2
C10242,Bachelor of Science,91830,2
C10242,Bachelor of Science,91705,2
C10242,Bachelor of Science,91368,3
C10242,Bachelor of Science,91369,3
C10242,Bachelor of Science,91817,3
C10242,Bachelor of Science,79006,3
C10242,Bachelor of Science,22108,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,60006,2
C10242,Bachelor of Science,91142,2
C10242,Bachelor of Science,91132,2
C10242,Bachelor of Science,79006,2
C10242,Bachelor of Science,22108,2
C10242,Bachelor of Science,91368,2
C10242,Bachelor of Science,91401,3
C10242,Bachelor of Science,91707,3
C10242,Bachelor of Science,21214,3
C10242,Bachelor of Science,91320,3
C10242,Bachelor of Science,91168,3
C10242,Bachelor of Science,65202,3
C10242,Bachelor of Science,91369,3
C10242,Bachelor of Science,91817,3
C10242,Bachelor of Science,91159,3
C10242,Bachelor of Science,65508,3
C10242,Bachelor of Science,91830,3
C10242,Bachelor of Science,91705,3
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,68201,1
C10242,Bachelor of Science,37161,1
C10242,Bachelor of Science,33230,1
C10242,Bachelor of Science,37242,1
C10242,Bachelor of Science,37233,2
C10242,Bachelor of Science,37252,2
C10242,Bachelor of Science,41039,2
C10242,Bachelor of Science,37181,2
C10242,Bachelor of Science,35007,2
C10242,Bachelor of Science,37262,2
C10242,Bachelor of Science,37234,3
C10242,Bachelor of Science,37335,3
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,37181,2
C10242,Bachelor of Science,33230,2
C10242,Bachelor of Science,41039,2
C10242,Bachelor of Science,37161,2
C10242,Bachelor of Science,37242,2
C10242,Bachelor of Science,35007,2
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,68201,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,91400,2
C10242,Bachelor of Science,91123,2
C10242,Bachelor of Science,37234,3
C10242,Bachelor of Science,37252,3
C10242,Bachelor of Science,37233,3
C10242,Bachelor of Science,37262,3
C10242,Bachelor of Science,37335,4
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,33116,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91132,1
C10242,Bachelor of Science,91320,2
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,91142,2
C10242,Bachelor of Science,91168,2
C10242,Bachelor of Science,91500,2
C10242,Bachelor of Science,91707,2
C10242,Bachelor of Science,65001,2
C10242,Bachelor of Science,91563,2
C10242,Bachelor of Science,91401,2
C10242,Bachelor of Science,91822,2
C10242,Bachelor of Science,91830,2
C10242,Bachelor of Science,91195,2
C10242,Bachelor of Science,91178,2
C10242,Bachelor of Science,91705,2
C10242,Bachelor of Science,91705,3
C10242,Bachelor of Science,91709,3
C10242,Bachelor of Science,91826,3
C10242,Bachelor of Science,91827,3
C10242,Bachelor of Science,91829,3
C10242,Bachelor of Science,91180,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,60006,2
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,91320,2
C10242,Bachelor of Science,91132,2
C10242,Bachelor of Science,91822,2
C10242,Bachelor of Science,91830,2
C10242,Bachelor of Science,91195,2
C10242,Bachelor of Science,91705,2
C10242,Bachelor of Science,91401,3
C10242,Bachelor of Science,91142,3
C10242,Bachelor of Science,91168,3
C10242,Bachelor of Science,91500,3
C10242,Bachelor of Science,91707,3
C10242,Bachelor of Science,65001,3
C10242,Bachelor of Science,91563,3
C10242,Bachelor of Science,91705,3
C10242,Bachelor of Science,91709,3
C10242,Bachelor of Science,91178,3
C10242,Bachelor of Science,91827,3
C10242,Bachelor of Science,91826,3
C10242,Bachelor of Science,91829,3
C10242,Bachelor of Science,91180,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91107,1
C10242,Bachelor of Science,33116,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91132,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,65621,1
C10242,Bachelor of Science,91154,2
C10242,Bachelor of Science,91100,2
C10242,Bachelor of Science,91168,2
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,65306,2
C10242,Bachelor of Science,91159,2
C10242,Bachelor of Science,91270,2
C10242,Bachelor of Science,91178,2
C10242,Bachelor of Science,65409,2
C10242,Bachelor of Science,91309,3
C10242,Bachelor of Science,91118,3
C10242,Bachelor of Science,91120,3
C10242,Bachelor of Science,91116,3
C10242,Bachelor of Science,91145,3
C10242,Bachelor of Science,91126,3
C10242,Bachelor of Science,91156,3
C10242,Bachelor of Science,91121,3
C10242,Bachelor of Science,91178,3
C10242,Bachelor of Science,65409,3
C10242,Bachelor of Science,91155,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91107,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,91154,2
C10242,Bachelor of Science,91168,2
C10242,Bachelor of Science,65621,2
C10242,Bachelor of Science,91132,2
C10242,Bachelor of Science,91159,2
C10242,Bachelor of Science,91100,3
C10242,Bachelor of Science,91314,3
C10242,Bachelor of Science,65306,3
C10242,Bachelor of Science,91309,3
C10242,Bachelor of Science,91118,3
C10242,Bachelor of Science,91120,3
C10242,Bachelor of Science,91116,3
C10242,Bachelor of Science,91145,3
C10242,Bachelor of Science,91126,3
C10242,Bachelor of Science,91121,3
C10242,Bachelor of Science,91270,3
C10242,Bachelor of Science,91178,3
C10242,Bachelor of Science,65409,3
C10242,Bachelor of Science,91155,3
C10242,Bachelor of Science,91309,4
C10242,Bachelor of Science,91118,4
C10242,Bachelor of Science,91120,4
C10242,Bachelor of Science,91116,4
C10242,Bachelor of Science,91145,4
C10242,Bachelor of Science,91126,4
C10242,Bachelor of Science,91156,4
C10242,Bachelor of Science,91121,4
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,33116,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91132,1
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,91107,2
C10242,Bachelor of Science,91168,2
C10242,Bachelor of Science,91320,2
C10242,Bachelor of Science,91154,2
C10242,Bachelor of Science,91563,2
C10242,Bachelor of Science,91707,2
C10242,Bachelor of Science,91100,2
C10242,Bachelor of Science,91500,2
C10242,Bachelor of Science,65202,2
C10242,Bachelor of Science,91830,2
C10242,Bachelor of Science,91401,2
C10242,Bachelor of Science,91178,2
C10242,Bachelor of Science,91107,3
C10242,Bachelor of Science,91168,3
C10242,Bachelor of Science,91320,3
C10242,Bachelor of Science,91154,3
C10242,Bachelor of Science,91563,3
C10242,Bachelor of Science,91707,3
C10242,Bachelor of Science,91100,3
C10242,Bachelor of Science,91500,3
C10242,Bachelor of Science,65202,3
C10242,Bachelor of Science,91195,3
C10242,Bachelor of Science,91159,3
C10242,Bachelor of Science,91270,3
C10242,Bachelor of Science,91827,3
C10242,Bachelor of Science,91829,3
C10242,Bachelor of Science,91826,3
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,60006,2
C10242,Bachelor of Science,91314,2
C10242,Bachelor of Science,91132,2
C10242,Bachelor of Science,91830,2
C10242,Bachelor of Science,91195,2
C10242,Bachelor of Science,91401,2
C10242,Bachelor of Science,91107,3
C10242,Bachelor of Science,91168,3
C10242,Bachelor of Science,91320,3
C10242,Bachelor of Science,91154,3
C10242,Bachelor of Science,91563,3
C10242,Bachelor of Science,91707,3
C10242,Bachelor of Science,91100,3
C10242,Bachelor of Science,91500,3
C10242,Bachelor of Science,65202,3
C10242,Bachelor of Science,91178,3
C10242,Bachelor of Science,91827,3
C10242,Bachelor of Science,91159,3
C10242,Bachelor of Science,91829,3
C10242,Bachelor of Science,91270,3
C10242,Bachelor of Science,91826,3
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,60101,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,65212,1
C10242,Bachelor of Science,68201,1
C10242,Bachelor of Science,33230,1
C10242,Bachelor of Science,91161,1
C10242,Bachelor of Science,91400,1
C10242,Bachelor of Science,91123,1
C10242,Bachelor of Science,41039,1
C10242,Bachelor of Science,65306,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,68075,2
C10242,Bachelor of Science,65202,2
C10242,Bachelor of Science,65307,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,91123,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,68412,2
C10242,Bachelor of Science,65411,2
C10242,Bachelor of Science,65508,2
C10242,Bachelor of Science,37161,2
C10242,Bachelor of Science,68413,2
C10242,Bachelor of Science,68206,2
C10242,Bachelor of Science,35007,2
C10242,Bachelor of Science,68316,3
C10242,Bachelor of Science,68416,3
C10242,Bachelor of Science,65509,3
C10242,Bachelor of Science,37252,3
C10242,Bachelor of Science,37234,3
C10242,Bachelor of Science,37181,3
C10242,Bachelor of Science,37373,3
C10242,Bachelor of Science,65409,3
C10242,Bachelor of Science,68513,3
C10242,Bachelor of Science,68320,3
C10242,Bachelor of Science,68606,3
C10242,Bachelor of Science,91705,3
C10242,Bachelor of Science,37262,3
C10242,Bachelor of Science,68101,1
C10242,Bachelor of Science,33130,1
C10242,Bachelor of Science,60006,1
C10242,Bachelor of Science,60101,1
C10242,Bachelor of Science,65111,1
C10242,Bachelor of Science,68201,1
C10242,Bachelor of Science,33230,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,41039,2
C10242,Bachelor of Science,65306,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,68075,2
C10242,Bachelor of Science,65202,2
C10242,Bachelor of Science,65307,2
C10242,Bachelor of Science,33116,2
C10242,Bachelor of Science,65212,2
C10242,Bachelor of Science,91123,2
C10242,Bachelor of Science,91161,2
C10242,Bachelor of Science,68412,2
C10242,Bachelor of Science,65411,2
C10242,Bachelor of Science,65508,2
C10242,Bachelor of Science,37161,2
C10242,Bachelor of Science,68413,2
C10242,Bachelor of Science,68206,2
C10242,Bachelor of Science,35007,2
C10242,Bachelor of Science,68316,3
C10242,Bachelor of Science,68416,3
C10242,Bachelor of Science,65509,3
C10242,Bachelor of Science,37252,3
C10242,Bachelor of Science,37234,3
C10242,Bachelor of Science,37181,3
C10242,Bachelor of Science,37373,3
C10242,Bachelor of Science,65409,3
C10242,Bachelor of Science,68513,3
C10242,Bachelor of Science,68320,3
C10242,Bachelor of Science,68606,3
C10242,Bachelor of Science,91705,3
C10242,Bachelor of Science,37262,3
C10243,Bachelor of Science Bachelor of International Studies,33130,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,68101,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,33230,1
C10243,Bachelor of Science Bachelor of International Studies,65212,1
C10243,Bachelor of Science Bachelor of International Studies,68201,1
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,91400,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,41039,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,65307,2
C10243,Bachelor of Science Bachelor of International Studies,65202,2
C10243,Bachelor of Science Bachelor of International Studies,65306,2
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,65508,2
C10243,Bachelor of Science Bachelor of International Studies,65409,2
C10243,Bachelor of Science Bachelor of International Studies,65411,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,65509,3
C10243,Bachelor of Science Bachelor of International Studies,65001,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,976421,3
C10243,Bachelor of Science Bachelor of International Studies,977420,4
C10243,Bachelor of Science Bachelor of International Studies,978420,4
C10243,Bachelor of Science Bachelor of International Studies,33130,1
C10243,Bachelor of Science Bachelor of International Studies,68101,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,60101,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,33230,1
C10243,Bachelor of Science Bachelor of International Studies,65212,1
C10243,Bachelor of Science Bachelor of International Studies,68201,1
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,91400,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,41039,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,68075,2
C10243,Bachelor of Science Bachelor of International Studies,68416,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,68206,2
C10243,Bachelor of Science Bachelor of International Studies,68413,2
C10243,Bachelor of Science Bachelor of International Studies,68412,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,976421,3
C10243,Bachelor of Science Bachelor of International Studies,977420,4
C10243,Bachelor of Science Bachelor of International Studies,978420,4
C10243,Bachelor of Science Bachelor of International Studies,68320,5
C10243,Bachelor of Science Bachelor of International Studies,68513,5
C10243,Bachelor of Science Bachelor of International Studies,68606,5
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,33116,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,65212,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,91132,1
C10243,Bachelor of Science Bachelor of International Studies,91400,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,976421,2
C10243,Bachelor of Science Bachelor of International Studies,91142,2
C10243,Bachelor of Science Bachelor of International Studies,91314,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,91401,2
C10243,Bachelor of Science Bachelor of International Studies,21214,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,91320,3
C10243,Bachelor of Science Bachelor of International Studies,91168,3
C10243,Bachelor of Science Bachelor of International Studies,65202,3
C10243,Bachelor of Science Bachelor of International Studies,91707,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,91159,3
C10243,Bachelor of Science Bachelor of International Studies,65508,3
C10243,Bachelor of Science Bachelor of International Studies,91830,3
C10243,Bachelor of Science Bachelor of International Studies,91705,3
C10243,Bachelor of Science Bachelor of International Studies,999781,4
C10243,Bachelor of Science Bachelor of International Studies,91817,5
C10243,Bachelor of Science Bachelor of International Studies,91369,5
C10243,Bachelor of Science Bachelor of International Studies,91368,5
C10243,Bachelor of Science Bachelor of International Studies,79006,5
C10243,Bachelor of Science Bachelor of International Studies,22108,5
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,33116,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,65212,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,91400,1
C10243,Bachelor of Science Bachelor of International Studies,91132,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,976421,2
C10243,Bachelor of Science Bachelor of International Studies,91314,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,91822,2
C10243,Bachelor of Science Bachelor of International Studies,91830,2
C10243,Bachelor of Science Bachelor of International Studies,91195,2
C10243,Bachelor of Science Bachelor of International Studies,91178,2
C10243,Bachelor of Science Bachelor of International Studies,91705,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,91142,3
C10243,Bachelor of Science Bachelor of International Studies,91168,3
C10243,Bachelor of Science Bachelor of International Studies,91500,3
C10243,Bachelor of Science Bachelor of International Studies,91707,3
C10243,Bachelor of Science Bachelor of International Studies,91320,3
C10243,Bachelor of Science Bachelor of International Studies,91563,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,91401,3
C10243,Bachelor of Science Bachelor of International Studies,999781,4
C10243,Bachelor of Science Bachelor of International Studies,65001,5
C10243,Bachelor of Science Bachelor of International Studies,91142,5
C10243,Bachelor of Science Bachelor of International Studies,91168,5
C10243,Bachelor of Science Bachelor of International Studies,91500,5
C10243,Bachelor of Science Bachelor of International Studies,91707,5
C10243,Bachelor of Science Bachelor of International Studies,91705,5
C10243,Bachelor of Science Bachelor of International Studies,91709,5
C10243,Bachelor of Science Bachelor of International Studies,91827,5
C10243,Bachelor of Science Bachelor of International Studies,91826,5
C10243,Bachelor of Science Bachelor of International Studies,91829,5
C10243,Bachelor of Science Bachelor of International Studies,91180,5
C10243,Bachelor of Science Bachelor of International Studies,33130,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,68101,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,91400,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,65212,1
C10243,Bachelor of Science Bachelor of International Studies,68201,1
C10243,Bachelor of Science Bachelor of International Studies,37161,1
C10243,Bachelor of Science Bachelor of International Studies,33230,1
C10243,Bachelor of Science Bachelor of International Studies,37242,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,37181,2
C10243,Bachelor of Science Bachelor of International Studies,37233,2
C10243,Bachelor of Science Bachelor of International Studies,41039,2
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,35007,2
C10243,Bachelor of Science Bachelor of International Studies,37262,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,37335,3
C10243,Bachelor of Science Bachelor of International Studies,37252,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,976421,3
C10243,Bachelor of Science Bachelor of International Studies,977420,4
C10243,Bachelor of Science Bachelor of International Studies,978420,4
C10243,Bachelor of Science Bachelor of International Studies,37234,5
C10243,Bachelor of Science Bachelor of International Studies,91161,1
C10243,Bachelor of Science Bachelor of International Studies,65111,1
C10243,Bachelor of Science Bachelor of International Studies,91107,1
C10243,Bachelor of Science Bachelor of International Studies,33116,1
C10243,Bachelor of Science Bachelor of International Studies,60006,1
C10243,Bachelor of Science Bachelor of International Studies,91132,1
C10243,Bachelor of Science Bachelor of International Studies,91123,1
C10243,Bachelor of Science Bachelor of International Studies,65621,1
C10243,Bachelor of Science Bachelor of International Studies,99218,1
C10243,Bachelor of Science Bachelor of International Studies,97601,2
C10243,Bachelor of Science Bachelor of International Studies,976421,2
C10243,Bachelor of Science Bachelor of International Studies,91154,2
C10243,Bachelor of Science Bachelor of International Studies,91100,2
C10243,Bachelor of Science Bachelor of International Studies,97602,2
C10243,Bachelor of Science Bachelor of International Studies,91159,2
C10243,Bachelor of Science Bachelor of International Studies,91270,2
C10243,Bachelor of Science Bachelor of International Studies,97603,3
C10243,Bachelor of Science Bachelor of International Studies,91168,3
C10243,Bachelor of Science Bachelor of International Studies,91314,3
C10243,Bachelor of Science Bachelor of International Studies,65306,3
C10243,Bachelor of Science Bachelor of International Studies,97604,3
C10243,Bachelor of Science Bachelor of International Studies,91178,3
C10243,Bachelor of Science Bachelor of International Studies,65409,3
C10243,Bachelor of Science Bachelor of International Studies,999781,4
C10243,Bachelor of Science Bachelor of International Studies,91309,5
C10243,Bachelor of Science Bachelor of International Studies,91118,5
C10243,Bachelor of Science Bachelor of International Studies,91120,5
C10243,Bachelor of Science Bachelor of International Studies,91116,5
C10243,Bachelor of Science Bachelor of International Studies,91145,5
C10243,Bachelor of Science Bachelor of International Studies,91156,5
C10243,Bachelor of Science Bachelor of International Studies,91126,5
C10243,Bachelor of Science Bachelor of International Studies,91121,5
C10243,Bachelor of Science Bachelor of International Studies,65409,5
C10243,Bachelor of Science Bachelor of International Studies,91178,5
C10243,Bachelor of Science Bachelor of International Studies,91155,5
C10245,Bachelor of Information Technology Bachelor of Laws,31265,1
C10245,Bachelor of Information Technology Bachelor of Laws,31268,1
C10245,Bachelor of Information Technology Bachelor of Laws,70102,1
C10245,Bachelor of Information Technology Bachelor of Laws,70103,1
C10245,Bachelor of Information Technology Bachelor of Laws,31266,1
C10245,Bachelor of Information Technology Bachelor of Laws,41092,1
C10245,Bachelor of Information Technology Bachelor of Laws,70311,1
C10245,Bachelor of Information Technology Bachelor of Laws,48023,1
C10245,Bachelor of Information Technology Bachelor of Laws,41039,1
C10245,Bachelor of Information Technology Bachelor of Laws,31269,2
C10245,Bachelor of Information Technology Bachelor of Laws,70114,2
C10245,Bachelor of Information Technology Bachelor of Laws,70211,2
C10245,Bachelor of Information Technology Bachelor of Laws,31271,2
C10245,Bachelor of Information Technology Bachelor of Laws,70616,2
C10245,Bachelor of Information Technology Bachelor of Laws,70104,2
C10245,Bachelor of Information Technology Bachelor of Laws,70327,3
C10245,Bachelor of Information Technology Bachelor of Laws,70109,3
C10245,Bachelor of Information Technology Bachelor of Laws,70617,3
C10245,Bachelor of Information Technology Bachelor of Laws,70108,3
C10245,Bachelor of Information Technology Bachelor of Laws,70317,4
C10245,Bachelor of Information Technology Bachelor of Laws,70517,4
C10245,Bachelor of Information Technology Bachelor of Laws,31272,4
C10245,Bachelor of Information Technology Bachelor of Laws,71116,5
C10245,Bachelor of Information Technology Bachelor of Laws,70417,5
C10245,Bachelor of Information Technology Bachelor of Laws,76008,5
C10245,Bachelor of Information Technology Bachelor of Laws,76033,5
C10245,Bachelor of Information Technology Bachelor of Laws,76057,5
C10245,Bachelor of Information Technology Bachelor of Laws,76081,5
C10245,Bachelor of Information Technology Bachelor of Laws,78039,5
C10245,Bachelor of Information Technology Bachelor of Laws,76902,5
C10245,Bachelor of Information Technology Bachelor of Laws,76012,5
C10245,Bachelor of Information Technology Bachelor of Laws,76068,5
C10271,Bachelor of Design in Interior Architecture,86004,1
C10271,Bachelor of Design in Interior Architecture,86008,1
C10271,Bachelor of Design in Interior Architecture,86006,1
C10271,Bachelor of Design in Interior Architecture,86007,1
C10271,Bachelor of Design in Interior Architecture,86005,1
C10271,Bachelor of Design in Interior Architecture,86009,1
C10271,Bachelor of Design in Interior Architecture,86530,2
C10271,Bachelor of Design in Interior Architecture,86114,2
C10271,Bachelor of Design in Interior Architecture,86113,2
C10271,Bachelor of Design in Interior Architecture,86529,2
C10271,Bachelor of Design in Interior Architecture,86221,3
C10271,Bachelor of Design in Interior Architecture,86533,3
C10271,Bachelor of Design in Interior Architecture,86222,3
C10271,Bachelor of Design in Interior Architecture,86223,3
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86004,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86008,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86006,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86005,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86009,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86007,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,99218,1
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,976421,2
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,97601,2
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,86530,2
C10272,Bachelor of Design in Interior Architecture Bachelor of International Studies,97602,2
